,Close,Volume,Volatility,30 mavg,30 std,30 upper band,30 lower band,26 ema,12 ema,MACD,Signal,Crossover,UpperDiff,UpperGrad,LowerDiff,LowerGrad,CrossDiff,CrossGrad
0,0.005954999999999999,211767,0.018639798488664986,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005954999999999999,0.005954999999999999,0.0,0.0,1.8876333470159419,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.881678347015942,-9.587871330207776e-06
1,0.006065,278539,0.024072547403132777,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.006012115384615384,0.006014583333333333,2.4679487179487397e-06,1.3710826210826332e-06,1.887642934887272,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.881577934887272,-9.587871330207776e-06
2,0.006017,291723,0.01362805384743221,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.006013870379497289,0.006015526558891455,1.656179394166242e-06,1.4879255608709974e-06,1.887634817747975,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.881617817747975,8.11713929715907e-06
3,0.005958,310820,0.017791205102383384,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005998251462901942,0.005997367672413794,-8.837904881481631e-07,6.84498714997298e-07,1.8876196383644201,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8816616383644202,1.5179383554775328e-05
4,0.006044,381554,0.015056254136333543,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.0060088607373493495,0.006010037509156116,1.176771806766369e-06,8.309388303498298e-07,1.8876363699939418,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8815923699939419,-1.6731629521649083e-05
5,0.0060030000000000005,316235,0.01016158587372985,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.006007686878401839,0.006008327024189199,6.40145787360151e-07,7.792233078116438e-07,1.8876321313184428,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8816291313184428,4.238675499035338e-06
6,0.006039,426048,0.01523431031627754,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.006013255754755153,0.0060151715914248255,1.9158366696726825e-06,1.0668698276133758e-06,1.8876407679626448,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8816017679626449,-8.636644202031363e-06
7,0.005933,288641,0.02528231923141749,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.006000324564060863,0.005998023646813924,-2.3009172469383443e-06,2.575272623486234e-07,1.8876109832681427,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8816779832681427,2.978469450209964e-05
8,0.005982,310336,0.012036108324974927,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005997608461389042,0.005994853599144884,-2.754862244157795e-06,-4.383496581957644e-07,1.8876130980314285,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8816310980314286,-2.114763285820942e-06
9,0.005956,195011,0.0114170584284754,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005991866898679523,0.005987490857207163,-4.376041472360648e-06,-1.3206212072648116e-06,1.8876066391284025,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8816506391284025,6.458903025974294e-06
10,0.005895,216286,0.013231552162849863,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005979303231233311,0.005970567260450335,-8.735970782975874e-06,-2.943057323596939e-06,1.88758271028915,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.88168771028915,2.3928839252507217e-05
11,0.005854,310414,0.0073454048513836075,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.00596390775494702,0.005949841984216213,-1.4065770730807038e-05,-5.331749694876569e-06,1.8875570016259937,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8817030016259937,2.570866315632081e-05
12,0.005794,497284,0.014325163962720011,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005944003092101843,0.005922781895399865,-2.1221196701978577e-05,-8.694508729283956e-06,1.8875238493545439,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8817298493545438,3.315227144984334e-05
13,0.005529,849371,0.04991861096039086,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005897393306003903,0.005855733411363566,-4.165989464033695e-05,-1.5590892057869784e-05,1.887405473948138,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8818764739481382,0.0001183754064058018
14,0.005229,441054,0.05718110537387642,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.00582508952287546,0.005750744835658593,-7.434468721686724e-05,-2.7770171385299375e-05,1.8872262321763758,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8819972321763758,0.00017924177176231737
15,0.005111999999999999,304209,0.0395148669796557,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005750494500892086,0.005645187215347289,-0.0001053072855447968,-4.3726731454587364e-05,1.8870950621416667,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8819830621416667,0.00013117003470908273
16,0.005266,473175,0.05203190277250284,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005701314078024447,0.005583230570831565,-0.00011808350719288204,-5.89406741351821e-05,1.8871163706274197,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8818503706274197,-2.1308485752991047e-05
17,0.005326,514295,0.02778820878708218,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.00566423370881352,0.005541598291819631,-0.00012263541699388935,-7.191331706640787e-05,1.8871899775207202,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8818639775207202,-7.360689330049297e-05
18,0.0052710000000000005,226472,0.012900777841016951,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005626320289234668,0.005498150142301118,-0.0001281701469335499,-8.332920329898226e-05,1.8872413855913766,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8819703855913765,-5.1408070656400184e-05
19,0.005381,722260,0.0401412376881619,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005603184721338664,0.0054794656372973965,-0.00012371908404126743,-9.150139844264906e-05,1.8873517273862046,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8819707273862045,-0.00011034179482805051
20,0.005313,344950,0.015057406361754228,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005576360838245811,0.005453064761721825,-0.0001232960765239861,-9.791953088218815e-05,1.8874115268182814,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8820985268182815,-5.979943207679028e-05
21,0.0051140000000000005,355595,0.0432147047321079,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.0055343921444479145,0.00539954450304878,-0.00013484764139913476,-0.00010536005435851439,1.8873755915878307,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8822615915878307,3.5935230450645506e-05
22,0.00512,310286,0.01621093749999995,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.0054973953023676105,0.0053555951437409995,-0.00014180015862661106,-0.00011269135155231365,1.887378902560419,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.882258902560419,-3.3109725883218033e-06
23,0.005219,341789,0.02260969534393563,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005472912507609389,0.005334192124295453,-0.0001387203833139363,-0.00011792185827427039,1.8874515439841002,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8822325439841001,-7.264142368113014e-05
24,0.005135,412095,0.029990262901655233,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005443602108406393,0.005303069309429323,-0.0001405327989770699,-0.00012246119554618014,1.887475380415536,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.882340380415536,-2.3836431435775296e-05
25,0.005419,904781,0.06495663406532569,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005441494821036684,0.005321139572737913,-0.00012035524829877037,-0.0001220387292707274,1.8876480625760197,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8822290625760196,-0.00017268216048371698
26,0.0065060000000000005,2544770,0.17875806947433137,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005531630906239728,0.005505452012489954,-2.6178893749774675e-05,-0.00010282029484335319,1.888303281016398,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.881797281016398,-0.0006552184403783023
27,0.006226,2203940,0.06697719241888837,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005589809331682391,0.005617346402593146,2.753707091075492e-05,-7.669829439524885e-05,1.8885444840028978,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8823184840028977,-0.00024120298649976668
28,0.006840000000000001,2895430,0.14385964912280694,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.0056935503096543875,0.005806939243837525,0.00011338893418313782,-3.8621928356984956e-05,1.8889620968013219,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.882122096801322,-0.00041761279842411625
29,0.006634,1233320,0.05863732288212234,0.005737833333333334,0.00048014344719579107,0.006698120227724916,0.0047775464389417524,0.005770900061712958,0.0059350324723798364,0.0001641324106668781,1.9792012117209588e-06,1.8890507525793458,6.412022772491616e-05,-4.195165658464183e-05,0.0018564535610582477,1.2351656584640679e-05,1.8824167525793458,-8.865577802397162e-05
30,0.006399,977856,0.04360056258790432,0.005752633333333335,0.0004937192754881115,0.006740071884309558,0.004765194782357112,0.005822140968874137,0.006006816628705806,0.00018467565983166893,3.855471557065645e-05,1.8889106121408274,0.00034107188430955795,-4.195165658464183e-05,0.0016338052176428884,1.2351656584640679e-05,1.8825116121408274,0.00014014043851839908
31,0.006542,830380,0.02827881381840433,0.005768533333333335,0.0005114868612148334,0.006791507055763002,0.004745559610903668,0.005880430096356218,0.006089547029047477,0.00020911693269125894,7.269420708659672e-05,1.8888258385546322,0.00024950705576300223,-5.143517145344417e-05,0.0017964403890963323,1.9635171453443942e-05,1.882283838554632,8.477358619529696e-05
