0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
134.24354571104047,142.7790159139037,142.12927253007888,144.8983665668964,144.4573984980583,168.10984476238488,167.73027632832526,171.9311558318138,170.82427568793295,159.49511692866682,160.4321430310607,158.2461928921938,157.76077515095471,158.39585547208785,152.79610737025737,172.93859723120926,167.5407689192891,190.49180507037786,183.57701915368438,169.3359179109335,171.86147265315054,181.37027478441595,188.23628752067685,190.28930708806962,191.99753998657687
135.3232469317317,142.6622650283575,142.1607355096936,144.5977272158861,144.55299297451973,168.735053127408,167.73245974838733,170.96647997394203,170.15479873985052,160.53480257883666,161.1541591711342,156.9228514842689,156.0408920636773,160.43899855613708,153.99429276019333,170.88657559543847,166.73156343519688,192.04005556013433,184.14603161551057,167.76985728442668,171.65194711089134,182.4918024690449,188.46968969263136,189.40581681579351,192.1984948289953
139.88460805267093,142.2798198607564,140.19585406512022,142.56556849390267,143.58435126006603,164.51190998286006,170.2523282852769,175.4222530737519,170.75269107118248,158.25184287965297,159.26702455490826,163.3367902010679,158.18108868688344,158.30493051365016,155.64355359122155,172.58229619055984,169.86195140451193,186.46622198984025,180.78610773168504,173.164689861238,174.12116237193345,182.90053663507103,184.14659169897436,187.6938557404652,195.41076137401163
134.0566252925992,142.46252348452805,141.96669051915407,145.78635108858344,143.29003451406953,169.65956078231332,166.7251994383335,172.0868021209538,171.16798067137597,158.87751172900198,161.2397885598242,157.4362138979137,158.04895555526016,157.39546362206337,153.13081221342085,172.33898455113172,170.65958527967334,189.68897975184024,181.1244434161484,171.0225012552738,172.59223023444412,181.06529446318746,187.13561033349484,190.25469250716267,193.88360585231334
134.47662321567535,142.5604203826189,141.36102428108453,145.7607916215062,143.37035539805888,169.58369987010954,166.48310109749434,170.24685162618755,172.26770778626204,158.21717979267237,161.97807687073944,156.41404993504284,158.71267127528785,158.10175603330134,152.5175040051341,172.26544158250093,170.46146577894686,189.306129720211,181.33873031459748,170.8215722827613,172.5168996553123,181.8927809163183,186.77731795683502,189.89798272199928,193.71528395600615
135.5495930868387,141.6015471446514,142.00373105049133,147.008222964406,145.62807900398968,164.9874764639139,165.31791794657707,173.23617617234586,173.05381144434213,161.1887110175192,161.65521527051925,159.5961621943116,155.81748990386723,157.5320489645004,154.11048485577106,172.51197143822907,172.51969877913592,185.05343150161207,181.4347736339271,171.64008834600446,171.83756368607283,181.6343793607503,185.479777899608,190.51361146084963,196.4462535124272
135.77970590025186,141.64155754119156,142.40707910209892,145.149925532341,143.90234414398668,167.98314431101082,166.31092135146258,173.45781659156083,169.714324786216,158.85635531991718,161.82476404711602,157.77898756474255,156.113382127136,158.96985953226684,155.2627977284789,170.33304497882722,168.8605351062119,191.0132886942476,182.93543255120514,168.5263347262144,172.27325170710682,183.3521566376835,186.96828378181903,188.42411855980754,194.45018266249446
136.24536938130854,142.28322434037923,140.7011088502407,146.16538142859935,142.96118144363163,170.53826835572718,164.5950636215508,170.1207539436221,171.87337280988692,159.20860772028564,162.95625423252582,155.5197221124172,159.16991151496768,158.94376455813645,152.53945203334092,171.07424106717107,170.86025037914513,189.78124089092015,179.1792515569925,171.13127127483486,173.38361652731894,182.31469062544403,186.76905769586563,188.79335972741245,193.17054069969802
133.75399395883082,143.7083612412214,144.25751208275554,143.23966580718755,142.6920775079727,167.20291829556226,168.26407855466007,173.43115247949956,172.8005217821896,159.67240080714225,157.87468293383716,159.07108330026267,155.02225934296845,158.81864734500644,157.64418983280657,172.91222286209464,169.53117361307142,187.82647328607737,183.97387127190828,173.14586950466037,170.95488766908645,180.86981498636305,185.14716334484515,190.27877350911496,197.18127574771643
137.96455915510654,141.38976574659347,143.4763650986552,145.94606671392916,144.7327163851261,167.79696635887026,167.82032429695127,171.3195809072256,169.57056313186882,159.40770769044755,161.88755289584398,160.52695106238124,155.39826290398835,157.41819550842047,155.15139673948286,173.15669088631867,171.82859717667102,187.41456229560077,180.12818816408515,170.47049955010414,170.98183376312255,181.39665174052118,184.99923275515437,189.75179188348352,196.59693019263446
