,Close,Volume,Volatility,30 mavg,30 std,30 upper band,30 lower band,26 ema,12 ema,MACD,Signal,Crossover,btc_total_bitcoins,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions_total,btc_estimated_transaction_volume_usd
403,1061.35,146007000,0.020530456494087686,920.2953333333332,74.91844700478866,1070.1322273429105,770.4584393237559,958.4938163340951,998.8502803284241,40.35646399432903,28.089617580875107,12.266846413453926,16150262.5,3168918.11913,422170566883.0,2077363.75,170.75671139,6.647437421799999,557390.0,194573064.0,265069291.95900002
404,1063.07,201855000,0.03901906741794992,925.6366666666665,79.21905676049876,1084.0747801876641,767.198553145669,966.2402003093474,1008.7302372009741,42.49003689162669,30.96970144302543,11.520335448601259,16152087.5,3063987.05558,422170566883.0,2002536.9,157.14493504,6.73688578416,516490.0,194881380.0,268446935.564
405,994.38,407220000,0.13641666163840782,928.5266666666665,80.11774754237983,1088.7621617514262,768.2911715819068,968.3246299160625,1006.5225084008242,38.19787848476176,32.41533685137269,5.782541633389066,16154200.0,3546669.9479,422170566883.0,2148177.0,174.18568718,6.45337562348,575007.0,195227924.0,354395954.96699995
406,988.67,190452000,0.052808318245723976,935.5569999999999,75.55555522377271,1086.6681104475454,784.4458895524544,969.8316943667246,1003.7759686468513,33.944274280126706,32.7211243371235,1.2231499430032073,16156037.5,3105959.481,422170566883.0,1914816.0,141.11220269,6.52224360743,507435.0,195532380.0,295832936.516
407,1004.45,102261000,0.026342774652794984,942.2109999999998,72.36855891653042,1086.9481178330607,797.4738821669389,972.396013302523,1003.8796657781048,31.483652475581835,32.47362996481517,-0.9899774892333326,16157775.0,2917083.5666099996,422170566883.0,1792077.0,117.08000976,7.0741842724,474676.0,195795066.0,162450165.438
408,999.18,67530000,0.007846434075942306,948.0509999999998,69.51129178178596,1087.0735835635717,809.028416436428,974.380012317151,1003.156640273781,28.776627956630023,31.73422956317814,-2.957601606548117,16159525.0,2959055.99203,422170566883.0,1790373.935,102.74261946,7.804461051330001,422084.0,196033248.0,116833030.142
409,990.64,100607000,0.026346604215456697,953.7919999999998,65.42725164586399,1084.6465032917279,822.9374967082719,975.5844558492138,1001.2310033085839,25.64654745937014,30.516693142416546,-4.870145683046406,16161562.5,3420752.6716400003,422170566883.0,2090708.955,136.77242215,7.52831173147,503160.0,196321538.0,193290194.995
410,1004.55,137946000,0.024926584042606108,959.8836666666665,61.07718883868976,1082.038044344046,837.7292889892869,977.730051712235,1001.7416181841864,24.011566471951483,29.215667808323534,-5.204101336372052,16163675.0,3546669.9479,422170566883.0,2198282.4,140.99131586,7.24357950484,530239.0,196636622.0,230076645.45900002
411,1007.48,89759400,0.00720609838408702,965.7486666666665,56.61152171832659,1078.9717101033198,852.5256232300134,979.9337515854028,1002.62444615585,22.69069457044725,27.910673160748278,-5.219978590301029,16165412.5,2917083.5666099996,422170566883.0,1822485.25,134.04888989,6.43708798742,495896.0,196931408.0,202631991.872
412,1027.44,122277000,0.02503309195670785,969.7319999999999,56.60785789245708,1082.947715784914,856.5162842150856,983.4527329494471,1006.4422236703346,22.98949072088749,26.92643667277612,-3.9369459518886316,16167300.0,3189904.33184,422170566883.0,2071526.4,170.92843209,7.525132735860001,489189.0,197216737.0,216881376.303
413,1046.21,136474000,0.026314028732281256,975.0516666666665,56.023810214227204,1087.0992870951209,863.0040462382121,988.1014193976362,1012.5603431056676,24.45892370803142,26.432934079827177,-1.9740103717957567,16169187.5,3168918.11913,422170566883.0,2094835.8,165.84442388,6.79895385079,550072.0,197536504.0,274772401.34
414,1054.42,99073500,0.013410216042942917,980.2299999999998,55.93808664882319,1092.1061732976461,868.3538267023534,993.0139068496632,1019.0002903201803,25.986383470517126,26.34362395796517,-0.3572404874480455,16171075.0,3330515.74407,432944392643.0,2102643.2,153.36709614,7.55219851011,510385.0,197824653.0,177697930.518
415,1047.87,77423300,0.012740129977955195,985.3246666666665,54.860474229119646,1095.045615124906,875.6037182084273,997.0773211570955,1023.4417841170756,26.364462959980074,26.347791758368157,0.01667120161191704,16172750.0,2936112.56385,440779902286.0,1835140.5,129.44377921,7.573443823660001,458998.0,198076374.0,171469835.058
