0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
6416.761329194902,6625.63349076718,7034.705194199382,7115.26372071877,6945.7308031564935,6759.130388651191,6879.852967768608,7260.620314339994,7455.859314031451,7416.8546896626785,7164.325188481211,6843.113634381889,6707.76682234466,6694.319952612518,6775.931873652636,6811.672195940911,7028.282763396202,7192.829602920412,7274.816502245663,7236.939226669966,7096.94955464199,6958.449661206304,7047.6126186862575,7328.110480544342,7581.888645849375
6549.294886398315,6738.14421301931,6849.858455538749,6842.109835307895,6823.668867678641,6992.448038190006,7306.746912689655,7400.081752965449,7278.047747344969,7055.839557674526,6951.367846370338,6818.434094210564,6902.2553467684975,6951.506298663317,6778.8037013873445,6825.736714518963,7081.234940090328,7340.692781541496,7257.061651512681,6977.25531297326,6891.372517742811,6959.270639413892,7290.373752000926,7557.070384061447,7619.030882391127
6525.817447288333,6719.1711417073,6823.840835800468,6817.723239440619,6754.417504518031,6910.235784815549,7238.352876451015,7493.179688201024,7515.319706090688,7225.767762518226,6900.260197356938,6706.790314731299,6890.213109463452,7032.944894988535,6890.946068720518,6825.159444266855,6949.297685341834,7140.633726864158,7266.83566520065,7160.439467024057,7044.740751051752,6973.789217673241,7182.858204940408,7458.23714238882,7620.9205816286785
6749.767821662127,6921.643934558629,6955.872293967902,6773.857164047359,6688.561534218489,7067.9771155928065,7620.16186206566,7548.790089070647,7285.136345146298,7087.666827145217,6941.398882277905,6868.132961218058,7041.773842102586,7039.056147280781,6818.425555654167,6623.793391963838,7084.241309937983,7315.077591148167,7346.339021658375,7180.209377166926,6943.052888431548,6707.716069803832,6912.888722268044,7481.1989364819965,7793.334753252528
6485.561106461583,6660.17586157292,6719.789349150358,6866.636319860815,6863.700812051295,6914.115321804284,7245.449095113425,7404.635017963721,7422.197990576549,7225.2657432818405,6963.319511137902,6733.35073129773,6848.430042833089,6959.581618425845,6926.794918454586,6875.759248673617,7056.626501355915,7147.995159472226,7247.949216346293,7167.894384854732,7018.956385522334,6864.952708058356,7066.458449548035,7442.944887130334,7672.024307993361
6691.787033747136,6809.011837126313,6857.191559291481,6824.239354965388,6858.693706820606,6955.133110342621,7374.64030623488,7570.897184640931,7435.5772900037455,7251.50548518583,6861.716834582685,6593.4942846894255,6855.2887380084385,7120.2378288179625,6991.941829475014,6676.920289865731,6880.418986278175,7219.4928013619765,7461.021170621885,7446.232191443368,7132.434837432652,6860.593814917504,6835.066962673067,7154.834024448841,7524.421617685816
6526.381949605643,6776.912610644399,6993.77646200627,6956.3435105615845,6848.898147242664,6805.85392785251,7227.543463050424,7517.319204580038,7552.535792167819,7307.773494547307,6893.735224077403,6642.1931830033645,6886.3278269040575,7047.654992269872,6978.691865237354,6825.334524572789,7064.31375570014,7329.658014091699,7406.930074193774,7246.5858004087195,7000.66141124755,6801.028526293932,6972.197694600522,7393.177512172683,7709.450618615708
6870.653191948234,6906.242533407508,6810.330525392293,6773.364082365333,6941.744414513408,6937.660829966663,7166.399778387098,7398.088399044721,7483.945688330418,7463.153475583045,7172.59645614311,6769.44783756405,6631.197118355929,6718.156569688319,6895.953014352022,6894.503933551907,6993.564434489011,7094.6133417721085,7214.549775204061,7282.156428863554,7209.110834478585,7045.354210419057,6943.155191509127,7077.087276470809,7332.3449062708005
6756.224486490487,6774.982896898686,6741.513910411595,6742.884787611066,6819.1076027712215,7009.056727375983,7311.429353278278,7408.940186028926,7396.583478479757,7327.860927268713,6968.2294204649315,6550.421177846788,6805.45508948922,7023.408404787629,6987.9690067626525,6863.108858674167,6972.8415975123635,7188.77618261963,7353.606111198215,7303.556884079872,7079.164579562842,6877.111612367629,7040.940016160606,7384.890583840756,7632.248866942095
6577.056207032202,6736.112834592758,6777.796550730466,6839.659269621967,6863.134713742136,6913.989797045289,7207.628277749418,7496.209429354331,7454.731586190312,7212.117084626852,6811.982536556124,6732.287002729772,7041.594971316009,7137.007074784039,6918.3863555938,6623.923704698383,6916.799939695,7282.513332540988,7411.3537047540385,7249.393788469432,7001.016359834968,6807.314739192723,7003.468481612949,7488.650383030398,7745.586876557096
