0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
64.55557526707649,67.73821694731713,68.72719073653221,68.60967625379563,67.37325381398202,71.70671326160429,72.45244297385216,75.22384747982025,81.90535958707332,76.37911411046981,75.02989895761011,74.09049013972282,73.2574554991722,72.42642263770104,71.22653475999833,74.58447868347169,75.04176654815674,80.87834152579308,81.84295300751924,75.47072937846185,74.72868076205253,79.41963505983351,80.5003403055668,82.40824934720995,85.53597873046995
63.883110110759745,65.7716504740715,68.37949539065362,70.34982950806618,70.17520987987518,71.74969707012177,72.36494819760324,73.8796053659916,79.65636707305909,79.19741245508195,76.35066832721232,75.08456469655037,73.36484661936758,72.01132987499237,71.2359824872017,72.61709837675096,75.01168751418591,79.54616034030914,81.5854762673378,78.48739300191403,74.63368978381158,76.36638033866882,79.18680609703064,82.2266241902113,85.50077624484895
66.68292759537697,67.68954049229622,68.39783665657042,69.97837106227875,69.40213927149773,70.86948521494865,73.01359162449837,75.7028540891409,81.00131518393755,79.30281715154649,75.9235530245304,74.42736834049225,73.77385028839112,72.48529644012451,70.73733429312706,72.33064295291899,74.49819418787956,78.84089755535126,81.6889507266879,79.38075950503351,75.79685743927956,77.02720544278624,79.48344630479812,82.34490050762892,85.89026047393679
64.4243610215187,65.02412837386132,71.0586659014225,69.79012007236481,68.10440990447998,66.34497033238411,73.72919693470001,77.0761589920521,76.51197137832642,86.84221839592794,79.37889103829859,70.17792498469353,73.2048215520382,77.64867478847502,76.0208570766449,70.63499787449838,71.56264240145684,78.1340685248375,84.31090633615851,84.63358049049974,76.89603167951105,70.68389907598495,73.26561756491661,79.39993973135948,84.43844018384814
65.43651301145553,66.67631223201752,67.88883197784423,69.97571877479554,71.17560525655746,71.67188593506812,73.29290262341499,75.74403434216975,80.39015590786934,80.3799934589863,77.18858945846557,74.94677556991576,73.5776228928566,72.60536270260809,71.82250934123994,73.12111117124556,74.26444250822067,77.61912830591201,80.98673911929131,80.1304432195425,76.58510262191295,76.49308499753475,78.1435281175375,80.9159635257721,84.08749561130999
66.27822481989861,67.6037459719181,70.95682643771171,71.01657409906387,69.06959127902985,67.81538176178933,71.54539276123047,75.22816512465477,79.23969968914986,84.95616687506437,83.04431744158269,75.57091465234757,70.65372302412987,70.91376306056976,72.15766355514526,72.4667094886303,74.76118384718895,78.85271000623703,82.68650012910366,84.02764569729568,79.60958141982556,74.34990619063376,73.9875939488411,77.38107224285602,81.76382061451673
64.53256178736687,66.1840085887909,68.71604275345803,70.44947874069214,69.6789445567131,71.26277757048607,72.97935896873473,75.62838483631613,81.11776561081409,80.37948952436447,76.0040415740013,72.99071913480759,71.96161623597145,71.36015700340272,70.87470463752747,72.46631583333016,74.15649161577225,77.73043783187865,81.457509329021,78.89828607678412,73.98118658065795,74.82256615519523,78.25476575255394,81.89101350367068,86.37573231754824
64.00568487882614,67.62379447340965,69.34891344547272,68.21451473355293,67.80657058358193,68.5447566318512,73.82951063513755,76.16782311797142,78.65470697402955,82.43278091251852,75.65625828385353,69.58895523428917,72.93159825086593,75.21321390092373,72.65973180413245,70.30361409664154,74.53160463452339,81.03050639957189,83.94938890814781,81.10446089923381,73.72918018341065,71.75376763343813,78.62695636928082,84.89005232781172,87.35960994139316
61.6524023270607,62.416925590038296,65.15004642009735,68.06606061935425,69.19404219150543,69.48798823356628,71.06317758202553,73.5634177994728,76.437620780468,81.14212617337705,82.89774296164512,81.41081894874574,79.02116725385191,76.25467017769813,73.22213959336281,70.56317951321603,70.27133157014848,72.2187094414234,75.48826518654823,78.93937419772148,80.41500016391278,79.75464828372002,79.04090795040129,79.18845470309256,79.84386285901071
59.7647441983223,65.12142963409424,71.1457726061344,69.68884038090707,68.65514064908028,68.35677785038948,70.5339080309868,73.8046112394333,76.88058768868447,80.84207428634167,80.95778172373771,78.52891735434531,76.93028876423836,75.65481906890871,74.0748877096176,72.1152786052227,71.58551349520684,73.40366494059563,76.31653966903687,79.85589168071749,80.90909096032381,79.72817845463753,78.97157715559005,79.36222280740738,80.53718825638295
