Date,Open,High,Low,Close,Volume,Market Cap
"Apr 03, 2020",50.74,54.34,50.3,52.95,148716587,927076414
"Apr 02, 2020",48.45,52.5,48.07,50.76,126496182,888619594
"Apr 01, 2020",47.78,48.51,46.58,48.51,118501640,849270097
"Mar 31, 2020",46.73,48.05,46.56,47.78,128899405,836370259
"Mar 30, 2020",44.11,47.43,43.97,46.78,126748553,818913466
"Mar 29, 2020",47.11,47.18,44.11,44.11,109300931,772022407
"Mar 28, 2020",48.41,48.41,45.33,47.13,133440622,824882908
"Mar 27, 2020",50.19,51.4,48.36,48.45,143918809,847847065
"Mar 26, 2020",47.04,50.99,46.99,50.19,174836443,878230572
"Mar 25, 2020",47.13,47.76,45.49,47.05,148032623,823225198
"Mar 24, 2020",44.12,47.43,43.37,47.18,159747274,825477682
"Mar 23, 2020",38.23,44.24,37.97,44.14,136337241,772225600
"Mar 22, 2020",41.15,42.25,38.22,38.34,122269184,670755462
"Mar 21, 2020",40.14,42.42,38.54,41.15,130652357,719791364
"Mar 20, 2020",41.06,45.15,37.55,40.12,146612114,701698555
"Mar 19, 2020",35.95,42.52,35.95,41.1,146341277,718881501
"Mar 18, 2020",35.47,36.65,34.3,35.92,126475263,628210361
"Mar 17, 2020",33.83,36.74,33.71,35.37,118316899,618454242
"Mar 16, 2020",38.03,38.46,29.89,33.82,140151762,591299999
"Mar 15, 2020",36.16,40.84,35.86,38.07,115596879,665634162
"Mar 14, 2020",36.83,39.82,35.59,36.22,110312283,633204188
"Mar 13, 2020",33.08,39.94,26.7,36.84,199341044,643941320
"Mar 12, 2020",54.09,54.18,32.93,33.01,151985291,577030303
"Mar 11, 2020",54.95,55.84,51.44,54.11,108297098,945828553
"Mar 10, 2020",55.37,56.84,54.28,54.95,112635716,960460784
"Mar 09, 2020",56.32,57.12,52.45,55.25,140007109,965589874
"Mar 08, 2020",65.46,65.53,56.12,56.37,125719617,985094219
"Mar 07, 2020",68.92,69.06,65.19,65.44,106259049,1143443765
"Mar 06, 2020",68.64,69.7,67.84,68.92,135250724,1204150799
"Mar 05, 2020",65.76,70.09,65.76,68.63,96929512,1199075142
"Mar 04, 2020",66.04,67.9,65.15,65.84,100092058,1150133580
"Mar 03, 2020",68.45,68.78,65.21,66.03,102197698,1153408423
"Mar 02, 2020",64.73,68.93,64.51,68.48,109758408,1196179395
"Mar 01, 2020",66.31,67.65,63.58,64.74,101124199,1130665392
"Feb 29, 2020",68.2,69.11,66.49,66.49,100216473,1161176482
"Feb 28, 2020",69.93,71.29,66.57,68.15,108152732,1190041267
"Feb 27, 2020",70.9,72.33,67.1,69.82,126899794,1219212493
"Feb 26, 2020",76.83,77.7,69.42,70.88,143680078,1237640628
"Feb 25, 2020",79.12,81.51,75.82,76.8,150564887,1340790516
"Feb 24, 2020",85.06,86.02,77.51,79.12,145906857,1381318498
"Feb 23, 2020",79.14,85.25,79.07,85,133676244,1483720713
"Feb 22, 2020",80.46,82.7,78.43,79.09,133451986,1380524029
"Feb 21, 2020",76.52,81.86,75.92,80.4,135902789,1403321127
"Feb 20, 2020",78.12,78.9,75.31,76.6,155607937,1336917985
"Feb 19, 2020",86.1,86.53,78.17,78.19,106656863,1364465419
"Feb 18, 2020",82.42,86.65,81.49,86.1,141145279,1502428566
"Feb 17, 2020",88.15,88.81,79.82,82.4,164389216,1437734128
"Feb 16, 2020",88.97,91.95,80.91,88.42,152273797,1542623270
"Feb 15, 2020",94.78,96.78,87.34,88.87,146497146,1550434860
"Feb 14, 2020",92.27,94.89,91.14,94.82,134937261,1654027148
"Feb 13, 2020",95.22,96.05,90.3,92.46,156870155,1612751700
"Feb 12, 2020",89.83,95.26,89.82,95.24,188475506,1661109835
"Feb 11, 2020",84.84,89.84,82.83,89.82,145122272,1566459612
"Feb 10, 2020",87.71,87.82,83.96,84.82,138845141,1479194936
"Feb 09, 2020",80.63,87.65,80.48,87.62,124583964,1527812199
"Feb 08, 2020",79.58,81.5,77.13,80.67,106189645,1406597567
"Feb 07, 2020",78.1,80.61,78.09,79.57,110193000,1387160627
"Feb 06, 2020",78.01,79.77,76.65,78.09,89213794,1361272130
"Feb 05, 2020",75.24,78.85,74.76,77.99,86614281,1359554956
"Feb 04, 2020",76.85,77.23,73.84,75.27,80747174,1311999526
"Feb 03, 2020",74.98,78.12,74.58,76.82,112774900,1338947607
"Feb 02, 2020",73.32,77.84,71.42,75.04,120996894,1307725291
"Feb 01, 2020",72.08,73.89,71.46,73.34,76400844,1277954139
"Jan 31, 2020",74.96,75.99,69.54,72.09,113417706,1256071404
"Jan 30, 2020",69.98,74.98,68.65,74.98,96778424,1306324501
"Jan 29, 2020",67.78,70.61,67.5,70.04,75659540,1220220166
"Jan 28, 2020",65.57,67.73,65.3,67.72,60865269,1179711128
"Jan 27, 2020",63.88,66.21,63.7,65.58,65532166,1142390785
"Jan 26, 2020",61.51,64.43,60.96,63.87,51959186,1112450844
"Jan 25, 2020",61.76,62.46,60,61.52,41758021,1071458289
"Jan 24, 2020",62.61,62.94,58.16,61.76,65482396,1075604864
"Jan 23, 2020",65.05,65.21,61.3,62.53,60781828,1088895965
"Jan 22, 2020",65.95,66.34,64.43,65.03,59334379,1132354078
"Jan 21, 2020",64.98,66.77,64.34,65.96,57432225,1148429768
"Jan 20, 2020",65.16,66.45,62.46,64.99,62026473,1131394984
"Jan 19, 2020",67.23,69.28,63.09,65.13,71810753,1133678611
"Jan 18, 2020",69.09,70.83,66.4,67.19,83759887,1169497764
"Jan 17, 2020",65.69,71.93,64.11,69.18,118624802,1203980723
"Jan 16, 2020",68.33,68.8,62.65,65.68,118716552,1143043009
"Jan 15, 2020",62.77,68.83,62.08,68.34,166405671,1189205049
"Jan 14, 2020",58.01,63.04,57.83,62.82,113675912,1093113235
"Jan 13, 2020",59.3,59.33,56.79,58.01,58833704,1009224837
"Jan 12, 2020",58.45,59.87,57.6,59.32,52045488,1032093745
"Jan 11, 2020",58.52,63.98,58.07,58.45,94891787,1016794773
"Jan 10, 2020",59.18,59.46,57.25,58.57,65556437,1018860318
"Jan 09, 2020",59.49,59.79,57.14,59.2,64810309,1029615123
"Jan 08, 2020",58.77,59.81,56.11,59.46,69698036,1034174394
"Jan 07, 2020",58.96,59.86,55.87,58.82,71803694,1022853094
"Jan 06, 2020",54.09,58.99,54,58.97,72292283,1025427626
"Jan 05, 2020",50.54,54.78,50.54,54.1,51316114,940587960
"Jan 04, 2020",51.05,51.55,50.02,50.54,61952234,878616620
"Jan 03, 2020",45.64,51.98,45.64,51.09,145826653,888197074
"Jan 02, 2020",45.76,46.21,44.4,45.75,81645163,795254543
"Jan 01, 2020",44.58,45.96,44.5,45.75,75903149,795254586
"Dec 31, 2019",46.5,46.52,44.57,44.57,61657735,774583377
"Dec 30, 2019",46.84,47.06,46.01,46.5,66565171,808064736
"Dec 29, 2019",45.52,47.78,45.39,46.83,90219027,813746411
"Dec 28, 2019",45.33,45.95,45.06,45.55,90986577,791427855
"Dec 27, 2019",45.3,46.07,44.86,45.34,92836745,787813260
"Dec 26, 2019",46.51,46.63,44.86,45.31,89292487,787092855
"Dec 25, 2019",46.21,47.1,45.59,46.5,86017236,807752120
"Dec 24, 2019",47.34,48.39,46.07,46.21,104538333,802622128
"Dec 23, 2019",47.47,48.77,47.15,47.34,112661124,822261384
"Dec 22, 2019",45.53,48.1,45.48,47.46,119713580,824143649
"Dec 21, 2019",47.05,47.17,45.31,45.53,106102856,790648468
"Dec 20, 2019",47.82,47.91,46.51,47.06,102434254,817101658
"Dec 19, 2019",47.97,49.25,46.17,47.87,125632136,831035349
"Dec 18, 2019",45.06,48.73,44.39,47.93,115846058,832140473
"Dec 17, 2019",49.45,49.68,44.65,44.94,101487732,780188465
"Dec 16, 2019",50.92,51.25,48.85,49.45,101870933,858311304
"Dec 15, 2019",51.63,52.11,50.12,50.92,104854859,883861446
"Dec 14, 2019",52.65,52.76,51.33,51.59,98556824,895389948
"Dec 13, 2019",53.29,53.45,52.37,52.62,102891717,913112386
"Dec 12, 2019",53.04,54.09,52.5,53.31,114782983,924956146
"Dec 11, 2019",53,53.93,52.83,53.07,131916995,920735498
"Dec 10, 2019",54.38,54.83,52.57,53.01,164652345,919609543
"Dec 09, 2019",54.25,54.51,53.21,54.31,131692116,942128964
"Dec 08, 2019",54.77,55.43,53.78,54.24,121427914,940877036
"Dec 07, 2019",54.24,55.12,53.72,54.72,149451115,949127589
"Dec 06, 2019",54,55.62,53.79,54.25,118978383,940756305
"Dec 05, 2019",52.99,54.62,52.38,54.01,148653329,936519924
"Dec 04, 2019",53.46,55.36,52.09,53.05,137140588,919883214
"Dec 03, 2019",54.03,55.29,53.43,53.43,154822220,926301619
"Dec 02, 2019",53.6,54.41,52.52,54.03,113404540,936708246
"Dec 01, 2019",54.78,54.8,52.66,53.59,32630309,928901683
"Nov 30, 2019",55.96,56.5,54.18,54.77,119581850,949244166
"Nov 29, 2019",54.04,56.1,53.97,55.95,144980637,969746508
"Nov 28, 2019",55.97,57.14,53.79,54.03,151831340,936339074
"Nov 27, 2019",51.45,57.04,50.61,55.96,155100423,969727778
"Nov 26, 2019",50.23,52.28,49.77,51.72,159826619,896012965
"Nov 25, 2019",48.23,52.17,46.03,50.2,154562442,869694513
"Nov 24, 2019",52.1,52.33,48.22,48.22,150228084,835374693
"Nov 23, 2019",51.27,52.72,50.35,52.11,172231823,902655116
"Nov 22, 2019",54.15,54.95,48.67,51.27,158097540,887954799
"Nov 21, 2019",58.27,58.51,53.55,54.14,150665023,937720673
"Nov 20, 2019",58.96,59.59,57.95,58.25,179910717,1008756964
"Nov 19, 2019",59.39,60.38,58.29,58.96,194201658,1020996875
"Nov 18, 2019",62.13,62.6,59.06,59.38,243555437,1028026597
"Nov 17, 2019",62,63.18,61.7,62.14,201294251,1075882950
"Nov 16, 2019",61.95,63.02,61.5,62.01,167735054,1073410014
"Nov 15, 2019",65.55,65.78,61.95,61.96,149260331,1072467888
"Nov 14, 2019",65.32,65.88,64.36,65.54,203792696,1134327321
"Nov 13, 2019",62.25,65.71,62.11,65.33,208429249,1130631621
"Nov 12, 2019",61.93,65.74,61.88,62.26,188591183,1076908935
"Nov 11, 2019",63.89,64.22,61.44,61.93,206142758,1071172534
"Nov 10, 2019",62.21,64.55,61.98,63.9,176219414,1105294084
"Nov 09, 2019",60.84,62.48,60.67,62.18,150673894,1075536848
"Nov 08, 2019",63.52,63.74,60.15,60.89,194099891,1053198119
"Nov 07, 2019",64.19,66.28,62.89,63.51,245474445,1098421555
"Nov 06, 2019",62.93,64.69,62.75,64.21,259001300,1110517576
"Nov 05, 2019",63.12,63.75,62.09,62.98,293290494,1089239295
"Nov 04, 2019",63.34,63.75,62.54,63.13,205552604,1091719260
"Nov 03, 2019",62.36,65.19,61.27,63.47,252599152,1097392281
"Nov 02, 2019",60.92,63.38,60.75,62.31,191554079,1077167786
"Nov 01, 2019",59.26,61.39,58.76,60.87,195288213,1052317484
"Oct 31, 2019",58.66,60.5,57.58,59.3,203587731,1024977652
"Oct 30, 2019",59.77,59.88,57.66,58.62,233444378,1013218797
"Oct 29, 2019",59.5,63.07,59.17,59.86,220871997,1034620792
"Oct 28, 2019",59.79,61.58,59,59.55,222423449,1029070853
"Oct 27, 2019",56.79,61.05,55.68,59.75,166355879,1032497926
"Oct 26, 2019",58.96,64.4,55.5,56.73,179221506,980191909
"Oct 25, 2019",53.59,60.03,52.96,58.97,152920963,1018804578
"Oct 24, 2019",53.01,54.59,51.28,53.55,98450879,925093478
"Oct 23, 2019",56.75,57.56,52.16,53.01,88273502,915633020
"Oct 22, 2019",57.85,58.66,56.2,56.66,94681591,978580845
"Oct 21, 2019",56.44,59.38,55.99,57.84,94407141,998861500
"Oct 20, 2019",54.68,57.11,54.14,56.42,70720781,974338219
"Oct 19, 2019",56.32,56.32,53.79,54.7,81939157,944455005
"Oct 18, 2019",56.05,58.35,55.51,56.51,85291483,975577654
"Oct 17, 2019",55.07,60.7,54.88,56.05,131613140,967670260
"Oct 16, 2019",52.15,55.31,51.89,55.09,131307168,950917380
"Oct 15, 2019",53.04,53.63,51.83,52.19,76185800,900778013
"Oct 14, 2019",53.51,53.78,52.66,53.02,61816588,915079207
"Oct 13, 2019",53.82,54.26,52.85,53.53,64022636,923683479
"Oct 12, 2019",54.47,55.27,53.74,53.81,77422019,928522797
"Oct 11, 2019",55.94,56.34,54.44,54.48,64153788,940029677
"Oct 10, 2019",57.4,57.6,55.24,55.95,94627887,965261774
"Oct 09, 2019",55.86,57.61,55.22,57.45,75137371,990966872
"Oct 08, 2019",56.55,57.05,55.22,55.87,71783063,963677019
"Oct 07, 2019",55.45,57.22,54.98,56.55,83666858,975362936
"Oct 06, 2019",56.5,56.83,55.13,55.5,73400789,957040024
"Oct 05, 2019",57.6,57.86,55.7,56.5,79461840,974288042
"Oct 04, 2019",56.28,57.99,54.79,57.67,83529372,994323596
"Oct 03, 2019",56.06,56.95,54.46,56.27,85119061,970144700
"Oct 02, 2019",55.84,56.71,54.78,56.06,75303904,966418664
"Oct 01, 2019",56.87,58.19,55.7,55.84,72773127,962569246
"Sep 30, 2019",56.17,57.2,53.91,56.82,74691742,979256440
"Sep 29, 2019",58,58.07,54.89,56.16,63364565,967928071
"Sep 28, 2019",58.03,58.27,56.65,57.98,99077632,999114430
"Sep 27, 2019",57.54,58.49,55.88,58.04,143938186,1000086501
"Sep 26, 2019",59.87,60.2,55.26,57.57,135169851,991933619
"Sep 25, 2019",59.14,61.3,57.88,59.86,101072792,1031288247
"Sep 24, 2019",68.7,70.32,58.64,59.22,95665012,1020031003
"Sep 23, 2019",73.18,73.19,68.72,68.72,82509889,1183612640
"Sep 22, 2019",72.82,74.11,71.45,73.19,72664744,1260457544
"Sep 21, 2019",74,74.01,72.47,72.83,81569539,1254110607
"Sep 20, 2019",76.09,77.72,72.92,74.01,96275560,1274297482
"Sep 19, 2019",81.76,81.76,72.99,76.03,102437633,1308947290
"Sep 18, 2019",74.2,82.01,74,81.77,133480584,1407616896
"Sep 17, 2019",75.34,75.47,73.84,74.28,91576290,1278694194
"Sep 16, 2019",75.7,76.46,72.04,75.35,100063838,1296842627
"Sep 15, 2019",76.07,76.3,74.23,75.69,57294722,1302670693
"Sep 14, 2019",76.83,76.98,73.94,76.04,76842770,1308504093
"Sep 13, 2019",75.16,76.91,72.93,76.91,85283907,1323399134
"Sep 12, 2019",74.39,75.49,72.08,75.13,83013460,1292619735
"Sep 11, 2019",72.29,74.41,70.16,74.36,71687582,1279276461
"Sep 10, 2019",75.17,75.98,71.77,72.23,74484010,1242478097
"Sep 09, 2019",77.4,77.51,74.62,75.15,57047927,1292522716
"Sep 08, 2019",78.44,79.55,76.79,77.38,58161503,1330742273
"Sep 07, 2019",75.62,78.74,74.22,78.39,63405428,1348125193
"Sep 06, 2019",75.97,79.53,75.4,75.6,64191502,1299992029
"Sep 05, 2019",73.95,76.32,73.68,75.96,66866817,1306063901
"Sep 04, 2019",74.91,74.91,71.88,73.93,53928209,1270927261
"Sep 03, 2019",73.21,75.45,73.17,74.93,72236098,1288006651
"Sep 02, 2019",71.75,73.64,70.05,73.18,67068912,1257776999
"Sep 01, 2019",67.51,74.32,66.93,71.78,50287115,1233580704
"Aug 31, 2019",67.86,68.13,66.4,67.54,50249218,1160574931
"Aug 30, 2019",67.17,68.09,66.27,67.85,61604445,1165868721
"Aug 29, 2019",72.33,72.33,67.04,67.16,61387907,1153889513
"Aug 28, 2019",78.63,79.53,72.15,72.37,86518785,1243199619
"Aug 27, 2019",79.73,79.73,77.54,78.21,70865118,1343433234
"Aug 26, 2019",80.43,83.49,79.07,79.7,95830525,1369000475
"Aug 25, 2019",80.75,82.2,79.27,80.37,97178649,1380344265
"Aug 24, 2019",82.13,82.18,78.65,80.74,89694958,1386455561
"Aug 23, 2019",82.25,83.65,81.23,82.17,98854438,1410889709
"Aug 22, 2019",80.55,83.35,78.54,82.25,96683433,1412206741
"Aug 21, 2019",85.77,86.34,79.26,80.57,70469159,1383082153
"Aug 20, 2019",90.15,90.98,84.55,85.74,75036775,1471785010
"Aug 19, 2019",88.07,90.66,84.78,90.15,80391798,1547361966
"Aug 18, 2019",82,88.07,81.67,88.02,80774014,1510667110
"Aug 17, 2019",82.56,83.7,81.04,81.99,69658778,1406939951
"Aug 16, 2019",82.52,83.52,78.33,82.5,69374820,1415540444
"Aug 15, 2019",78.58,82.78,74.6,82.53,82268894,1415880189
"Aug 14, 2019",85.51,85.51,78.45,78.48,78512963,1346390717
"Aug 13, 2019",91.19,91.44,84.88,85.52,90797999,1466998910
"Aug 12, 2019",92.28,92.28,90.59,91.18,80671664,1563889794
"Aug 11, 2019",90.85,92.34,90.22,92.25,82229709,1582098858
"Aug 10, 2019",93.33,94.6,90.69,90.88,87008408,1558459811
"Aug 09, 2019",95.19,95.28,91,93.36,111949649,1600795220
"Aug 08, 2019",97.45,97.6,91.56,95.15,99485912,1631343466
"Aug 07, 2019",89.74,97.61,89.33,97.49,120008836,1671137373
"Aug 06, 2019",93.62,96.89,88.17,89.74,106237722,1538253617
"Aug 05, 2019",88.18,94.69,88.1,93.65,116283579,1605113036
"Aug 04, 2019",88.19,89.16,85.98,88.18,91749362,1511132702
"Aug 03, 2019",83.93,88.7,83.93,88.19,88705504,1511207047
"Aug 02, 2019",81.9,85.48,81.7,83.91,99591718,1437702120
"Aug 01, 2019",80.61,82.55,79.92,81.97,90181331,1404198476
"Jul 31, 2019",78.32,82.45,78,80.68,100162528,1382045010
"Jul 30, 2019",77.97,80.21,77.31,78.38,67774573,1342427133
"Jul 29, 2019",79.43,80.74,77.52,77.96,82931895,1335118265
"Jul 28, 2019",78.74,82.93,77.15,79.49,70562694,1361217352
"Jul 27, 2019",80.29,83.1,77.5,78.87,85930847,1350377898
"Jul 26, 2019",80.7,81.05,78.71,80.29,80951330,1374678152
"Jul 25, 2019",80.47,83.59,80.24,80.68,88391921,1381198719
"Jul 24, 2019",80.86,81.82,78.58,80.49,90737838,1377718783
"Jul 23, 2019",83.18,83.69,80.13,80.86,117356354,1383978460
"Jul 22, 2019",83.97,85.38,81.39,83.18,103711508,1423503928
"Jul 21, 2019",85.27,87.44,83,83.96,105487494,1436640154
"Jul 20, 2019",82.28,87.54,81.82,85.32,105663388,1459844265
"Jul 19, 2019",84.11,84.31,80.6,82.3,108366439,1407919893
"Jul 18, 2019",76.53,85.25,75,84.12,131312918,1438977050
"Jul 17, 2019",73.82,80.09,71.42,76.46,125827611,1307756308
"Jul 16, 2019",89.39,89.39,73.37,74.02,114381208,1265849090
"Jul 15, 2019",86.11,90.32,76.15,89.5,158841420,1530424275
"Jul 14, 2019",93.42,94.42,85.65,85.92,120701885,1469061989
"Jul 13, 2019",98.23,98.28,89.25,93.36,119385278,1596219703
"Jul 12, 2019",89.25,98.42,86.11,98.25,114154782,1679579414
"Jul 11, 2019",94.92,94.92,87.15,89.11,123706017,1523237156
"Jul 10, 2019",99.45,101.6,92.55,94.94,142132531,1622149374
"Jul 09, 2019",101.6,104.54,98.01,99.42,124628294,1698715191
"Jul 08, 2019",107.1,107.32,100.81,101.59,155828868,1735765875
"Jul 07, 2019",93.99,107.18,93.17,107.18,182719894,1831299478
"Jul 06, 2019",89.14,98.97,89.13,93.94,190744873,1604838213
"Jul 05, 2019",87.77,91.99,86.31,89.13,120405501,1522492252
"Jul 04, 2019",90,93.08,87.61,87.82,134452313,1499205621
"Jul 03, 2019",86.24,92.06,86.04,90,127688765,1536394646
"Jul 02, 2019",88.44,88.83,82.01,86.26,132861597,1472603336
"Jul 01, 2019",87.76,93.58,83.88,88.42,132758316,1509447308
"Jun 30, 2019",100.01,100.49,87.53,87.74,127287723,1497868509
"Jun 29, 2019",101.67,101.77,93.78,99.96,140176878,1706417589
"Jun 28, 2019",94.49,102.26,92.55,101.64,156736723,1734903691
"Jun 27, 2019",103.94,105.09,87.08,94.41,168991928,1611350888
"Jun 26, 2019",112.3,112.41,101.56,103.92,288013491,1773353877
"Jun 25, 2019",117.34,117.82,111.34,112.32,170290078,1916468211
"Jun 24, 2019",115.21,119.43,112.31,117.42,131784908,2003252007
"Jun 23, 2019",114.64,120.07,113.84,115.13,135554014,1964078843
"Jun 22, 2019",109.5,118.71,109.17,114.71,144831867,1956577412
"Jun 21, 2019",105.02,109.99,104.96,109.23,138943736,1863037984
"Jun 20, 2019",100.45,108.61,100.21,104.98,175272178,1790277384
"Jun 19, 2019",96.26,102.19,96.18,100.41,144587434,1712105522
"Jun 18, 2019",98.31,99.09,95.68,96.24,215721562,1640921609
"Jun 17, 2019",95.83,99.69,95.82,98.35,221680908,1676634643
"Jun 16, 2019",94.7,97.64,94.36,95.86,217991870,1634068689
"Jun 15, 2019",90.53,95.03,89.97,94.69,229735779,1613934877
"Jun 14, 2019",89.3,90.76,87.33,90.51,230462155,1542405342
"Jun 13, 2019",90.21,91.68,89.16,89.26,207794231,1521007233
"Jun 12, 2019",86.66,90.41,85.96,90.13,171933824,1535720966
"Jun 11, 2019",86.97,87.84,85.49,86.72,143282901,1477296748
"Jun 10, 2019",83.68,87.39,82.69,86.92,138555223,1480596731
"Jun 09, 2019",87.56,87.97,82.45,83.78,135848271,1427027279
"Jun 08, 2019",88.31,88.73,86.32,87.54,127524206,1490906391
"Jun 07, 2019",86.88,89.7,85.49,88.27,132272877,1503058479
"Jun 06, 2019",85.04,87.15,83.57,86.94,147136612,1480220684
"Jun 05, 2019",83.41,86.6,83.39,84.99,123787030,1446837936
"Jun 04, 2019",89.66,89.67,81.33,83.34,82412018,1418725215
"Jun 03, 2019",94.96,95.8,89.46,89.71,113138588,1526921143
"Jun 02, 2019",93.04,96.24,92.81,94.94,104335299,1615842702
"Jun 01, 2019",93.29,93.72,91.55,92.97,101580439,1582034055
"May 31, 2019",91.97,93.52,89.46,93.22,98522713,1586058693
"May 30, 2019",94.01,98.39,89.85,91.96,115296005,1564577148
"May 29, 2019",96.05,96.07,90.58,93.99,109958292,1598837764
"May 28, 2019",97.9,98.53,95.66,96.06,156907569,1633885379
"May 27, 2019",92.02,98.86,91.95,97.97,234053891,1666096694
"May 26, 2019",86.95,92.21,85.58,92,78729256,1564370682
"May 25, 2019",85.55,87.65,85.55,86.99,74414764,1479134273
"May 24, 2019",84.71,87.27,83.79,85.58,78323421,1454901052
"May 23, 2019",83.4,85.2,81.01,84.62,216194224,1438500599
"May 22, 2019",89,91.21,83.39,83.51,419738195,1419318200
"May 21, 2019",87.5,92.42,87.47,89,87816699,1512600468
"May 20, 2019",90.6,90.63,84.8,87.61,76023557,1488715360
"May 19, 2019",79.6,90.98,79.45,90.62,67197704,1539746808
"May 18, 2019",82.03,82.91,79.34,79.59,46125352,1352191207
"May 17, 2019",87.03,87.37,77.61,82.01,72415160,1393082175
"May 16, 2019",93.93,96.76,85.04,87.01,78734549,1477878640
"May 15, 2019",83.2,94.41,82.95,94.08,70995399,1597828608
"May 14, 2019",79.18,84.43,79.03,83.07,69119265,1410694649
"May 13, 2019",74.21,81.66,73.52,79.16,55646569,1343845194
"May 12, 2019",77.55,79.71,71.93,74.21,58900217,1259819571
"May 11, 2019",68.07,79.7,68.04,77.59,67439109,1317034213
"May 10, 2019",64.68,68.4,64.32,68.07,41323063,1155403089
"May 09, 2019",67.34,68.11,63.67,64.69,39720827,1097794332
"May 08, 2019",65.49,67.42,64.76,67.33,37535065,1142506451
"May 07, 2019",66.51,69.78,65.54,65.54,49857410,1112087155
"May 06, 2019",66.06,67.33,64.36,66.55,45947644,1128981217
"May 05, 2019",67.79,68.45,65.34,66.08,39931451,1120902041
"May 04, 2019",67.02,68.35,65.23,67.79,37095216,1149800512
"May 03, 2019",64.37,68.4,64.17,67.02,42073269,1136650882
"May 02, 2019",64.99,65.82,63.34,64.41,40766958,1092119266
